snapshot,AZPS,BANCSMUD,BCHA,CISO,IPCO,NEVP,PACE,PACW,PGE,PSEI,CISO-PGAE,CISO-SCE,CISO-SDGE,CISO-VEA,Arizona,BANC
2019-01-30 05:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 06:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 07:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 08:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 09:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 10:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 11:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 12:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 13:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 14:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
